,atss_count,bloc_count,cloc_count,dpt_count,etp_count,loc_count,nbeh_count,nbl_count,ncd_count,ncmd_count,nco_count,ndk_count,ndk_count_occurrences,ndm_count,ndm_count_occurrences,nemd_count,nfl_count,nfmd_count,nicd_count,nierr_count,nimpr_count,nimpt_count,ninc_count,nincr_count,ninct_count,nincv_count,nkeys_count,nlk_count,nlo_count,nlp_count,nmd_count,nnnv_count,nnwv_count,nsh_count,ntkn_count,ntnn_count,nts_count,ntun_count,ntvr_count,nun_count,clusters
1005,2.0,0,0,1,-3.08,5,0.0,0.0,1,0.0,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,5,0,0,0.0,1.0,0,0,0.0,12,2.0,2.0,0.0,0.0,0.0,0
1006,14.0,3,0,3,-5.58,41,0.0,1.0,8,2.0,2,0,0,0.0,0.0,2.0,0,0.0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,33,0,0,1.0,1.0,8,0,0.0,143,1.0,3.0,2.0,5.0,8.0,0
1007,10.0,0,0,2,-6.51,121,0.0,0.0,14,0.0,7,1,3,0.0,0.0,0.0,1,0.0,2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,106,0,2,2.0,7.0,15,1,3.0,316,0.0,12.0,12.0,15.0,14.0,1
1008,4.0,0,0,2,-4.54,11,0.0,0.0,1,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0,0,0.0,2.0,4,0,0.0,32,1.0,3.0,2.0,2.0,2.0,0
1009,2.0,0,0,2,-4.4,7,0.0,0.0,3,1.0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,0,0.0,3.0,2,0,0.0,25,1.0,3.0,2.0,5.0,2.0,0
1010,6.0,0,0,2,-4.98,17,0.0,0.0,5,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,0,0,0.0,3.0,3,0,1.0,59,0.0,3.0,3.0,3.0,3.0,0
1011,7.0,0,0,3,-3.66,7,0.0,1.0,0,0.0,0,1,1,0.0,0.0,1.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0,0,0.0,0.0,1,0,0.0,14,1.0,1.0,0.0,0.0,1.0,0
1012,9.0,0,0,2,-4.58,18,0.0,0.0,4,0.0,0,0,0,0.0,0.0,1.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,0,0,1.0,1.0,2,0,0.0,48,0.0,2.0,2.0,5.0,2.0,0
1013,10.0,0,0,2,-5.78,80,0.0,0.0,26,0.0,3,0,0,0.0,0.0,2.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60,0,3,2.0,5.0,8,1,1.0,218,0.0,8.0,8.0,14.0,9.0,1
1014,10.0,4,0,1,-5.26,38,0.0,0.0,17,0.0,7,0,0,0.0,0.0,4.0,9,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,0,5,4.0,4.0,4,0,0.0,104,0.0,4.0,4.0,5.0,4.0,0
1015,10.0,0,0,1,-5.14,10,0.0,0.0,5,0.0,2,0,0,0.0,0.0,0.0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,1,1.0,1.0,1,0,1.0,56,0.0,1.0,1.0,8.0,1.0,0
1016,5.0,0,2,2,-6.6,83,0.0,0.0,11,4.0,0,0,0,0.0,0.0,5.0,2,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,69,0,0,5.0,8.0,21,0,0.0,271,0.0,15.0,13.0,7.0,14.0,1
1017,12.0,13,0,2,-7.28,367,0.0,0.0,190,6.0,56,1,6,0.0,0.0,29.0,141,0.0,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,238,0,56,29.0,12.0,31,3,5.0,1807,0.0,30.0,30.0,56.0,34.0,2
1018,8.0,4,0,2,-6.15,34,0.0,0.0,4,2.0,4,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,0,0,0.0,2.0,4,0,0.0,159,0.0,4.0,4.0,2.0,4.0,4
1019,4.0,0,0,2,-3.17,4,0.0,0.0,1,0.0,0,1,1,0.0,0.0,0.0,1,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4,0,0,0.0,1.0,0,0,0.0,9,1.0,1.0,0.0,3.0,0.0,0
1020,8.0,3,0,2,-6.51,231,0.0,0.0,42,1.0,9,1,3,0.0,0.0,6.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166,0,2,6.0,12.0,29,1,7.0,512,3.0,30.0,27.0,23.0,28.0,3
1021,8.0,0,0,2,-6.04,65,0.0,0.0,11,1.0,4,1,1,0.0,0.0,0.0,0,0.0,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,60,0,0,0.0,6.0,5,6,0.0,189,0.0,8.0,8.0,5.0,9.0,1
1022,6.0,0,0,2,-4.25,6,0.0,0.0,2,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,0,0.0,1.0,1,0,1.0,24,0.0,1.0,1.0,4.0,1.0,0
1023,7.0,0,0,2,-5.59,63,0.0,0.0,22,0.0,4,0,0,0.0,0.0,4.0,3,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59,0,7,4.0,3.0,10,1,0.0,209,0.0,9.0,9.0,4.0,11.0,1
1024,19.0,0,0,2,-4.59,19,0.0,0.0,3,0.0,0,0,0,0.0,0.0,1.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,0,0,1.0,1.0,1,0,0.0,46,0.0,1.0,1.0,3.0,1.0,0
1025,6.0,0,0,2,-4.93,30,0.0,0.0,9,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,0,0,0.0,2.0,5,1,0.0,90,0.0,5.0,5.0,7.0,6.0,0
1026,6.0,0,0,5,-6.12,67,0.0,0.0,16,0.0,3,0,0,0.0,0.0,4.0,1,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,63,0,1,0.0,3.0,12,2,0.0,221,0.0,11.0,11.0,16.0,14.0,1
1027,3.0,0,0,2,-4.77,14,0.0,0.0,5,0.0,2,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,0,0,0.0,3.0,4,0,0.0,47,0.0,4.0,2.0,2.0,2.0,0
1028,8.0,0,1,2,-6.04,57,0.0,0.0,11,0.0,6,0,0,0.0,0.0,0.0,7,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44,0,2,0.0,4.0,7,0,0.0,170,0.0,7.0,7.0,8.0,7.0,4
1029,8.0,0,0,2,-4.91,15,0.0,0.0,4,0.0,3,0,0,0.0,0.0,1.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,0,1,0.0,1.0,3,0,0.0,38,0.0,2.0,2.0,3.0,3.0,0
1030,3.0,0,0,2,-5.06,66,0.0,0.0,11,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55,0,0,0.0,2.0,11,0,11.0,210,11.0,22.0,11.0,12.0,11.0,1
1031,4.0,0,0,1,-5.05,22,0.0,0.0,14,0.0,1,0,0,0.0,0.0,2.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,0,1,2.0,3.0,5,0,0.0,104,0.0,5.0,5.0,6.0,5.0,0
1032,7.0,0,0,2,-5.78,81,0.0,0.0,16,1.0,0,1,1,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,76,0,0,2.0,7.0,10,0,0.0,229,2.0,12.0,10.0,5.0,10.0,1
1033,7.0,0,0,2,-5.26,21,0.0,0.0,9,0.0,0,0,0,0.0,0.0,2.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,0,0,2.0,3.0,3,0,0.0,70,0.0,3.0,3.0,10.0,3.0,0
1034,7.0,0,0,2,-6.59,101,0.0,0.0,38,1.0,10,1,1,0.0,0.0,1.0,17,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90,0,8,1.0,8.0,10,3,2.0,376,1.0,14.0,13.0,16.0,13.0,1
1035,34.0,0,0,3,-5.73,34,0.0,1.0,4,0.0,1,0,0,0.0,0.0,1.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,0,1,1.0,0.0,4,0,0.0,113,1.0,1.0,0.0,4.0,4.0,0
1036,4.0,0,0,2,-5.03,16,0.0,0.0,2,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,14,0,0,0.0,3.0,4,0,0.0,61,0.0,4.0,4.0,3.0,4.0,0
1037,6.0,0,0,2,-4.21,12,0.0,0.0,8,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,0,0,0.0,1.0,2,0,0.0,50,0.0,2.0,2.0,6.0,2.0,0
1038,6.0,0,0,2,-6.02,36,0.0,0.0,10,5.0,4,0,0,0.0,0.0,0.0,0,0.0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,28,0,0,0.0,2.0,6,0,0.0,147,0.0,6.0,6.0,11.0,6.0,0
1039,2.0,0,0,2,-4.43,11,0.0,0.0,3,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,11,0,0,0.0,3.0,2,0,0.0,34,3.0,5.0,2.0,1.0,2.0,0
1040,11.0,0,0,3,-4.14,11,0.0,1.0,1,0.0,0,0,0,0.0,0.0,1.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,0,0,0.0,0.0,1,0,0.0,19,1.0,1.0,0.0,1.0,1.0,0
1041,10.0,0,0,2,-5.1,29,0.0,0.0,15,1.0,0,0,0,0.0,0.0,1.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,0,0,1.0,3.0,3,2,0.0,101,0.0,3.0,3.0,10.0,5.0,0
1042,6.0,0,0,2,-3.85,6,0.0,0.0,2,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6,0,0,0.0,1.0,0,1,0.0,17,0.0,1.0,1.0,3.0,1.0,0
1043,2.0,0,0,1,-3.46,2,0.0,0.0,1,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0.0,1.0,1,0,0.0,11,0.0,1.0,1.0,1.0,1.0,0
1044,7.0,0,0,2,-6.3,40,0.0,0.0,11,0.0,4,0,0,0.0,0.0,4.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37,0,3,2.0,4.0,6,1,0.0,138,0.0,6.0,6.0,4.0,7.0,0
1045,4.0,0,0,2,-4.17,12,0.0,0.0,6,0.0,6,0,0,0.0,0.0,0.0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,0,3,0.0,1.0,3,0,0.0,41,0.0,3.0,3.0,6.0,3.0,0
1046,5.0,0,0,2,-3.25,5,0.0,0.0,2,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5,0,0,0.0,1.0,0,0,0.0,12,1.0,1.0,0.0,4.0,0.0,0
1047,7.0,4,0,2,-6.18,204,0.0,0.0,40,0.0,0,0,0,0.0,0.0,1.0,9,0.0,0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,176,0,0,1.0,4.0,19,2,9.0,635,12.0,31.0,15.0,7.0,15.0,3
1048,17.0,0,0,2,-5.18,50,0.0,0.0,41,0.0,7,0,0,0.0,0.0,3.0,11,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34,0,9,3.0,2.0,3,2,0.0,202,0.0,3.0,3.0,16.0,3.0,1
1049,9.0,0,0,3,-4.54,9,0.0,1.0,1,0.0,2,0,0,0.0,0.0,1.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,0,0,0.0,0.0,3,0,0.0,32,1.0,1.0,0.0,0.0,3.0,0
1050,3.0,0,0,1,-3.83,6,0.0,0.0,2,0.0,0,0,0,0.0,0.0,0.0,2,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,6,0,0,0.0,1.0,2,0,0.0,24,0.0,2.0,2.0,2.0,2.0,0
1051,4.0,0,0,2,-4.63,15,0.0,0.0,4,0.0,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,0,1,0.0,3.0,4,0,0.0,47,0.0,4.0,4.0,4.0,4.0,0
1052,5.0,0,0,2,-6.68,204,0.0,0.0,26,0.0,0,0,0,0.0,0.0,19.0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118,0,0,19.0,4.0,35,0,1.0,617,9.0,44.0,33.0,25.0,33.0,3
1053,2.0,0,0,2,-3.79,8,0.0,0.0,0,0.0,0,0,0,0.0,0.0,1.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,8,0,0,0.0,2.0,3,0,0.0,18,2.0,4.0,2.0,0.0,3.0,0
1054,5.0,0,0,2,-6.03,19,0.0,0.0,4,0.0,1,1,1,0.0,0.0,0.0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,17,0,0,0.0,3.0,2,1,1.0,79,2.0,4.0,2.0,5.0,3.0,0
1055,4.0,0,0,1,-5.62,33,0.0,0.0,9,1.0,2,0,0,0.0,0.0,1.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,0,0,1.0,6.0,9,0,0.0,133,0.0,9.0,7.0,8.0,7.0,0
1056,14.0,0,0,2,-5.01,14,0.0,0.0,6,0.0,0,1,1,0.0,0.0,1.0,4,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0,0,1.0,1.0,1,0,1.0,64,0.0,1.0,1.0,8.0,1.0,0
1057,14.0,0,1,2,-5.39,27,0.0,0.0,5,0.0,4,0,0,0.0,0.0,1.0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13,0,3,1.0,2.0,2,0,1.0,101,0.0,2.0,2.0,3.0,2.0,0
1058,12.0,0,0,3,-4.8,25,0.0,1.0,5,0.0,5,0,0,0.0,0.0,1.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,17,0,3,0.0,1.0,4,0,0.0,50,2.0,2.0,0.0,2.0,2.0,0
1059,8.0,0,0,2,-6.03,218,0.0,0.0,85,0.0,7,0,0,0.0,0.0,1.0,3,0.0,0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,204,0,0,1.0,7.0,25,10,4.0,762,8.0,29.0,19.0,7.0,21.0,3
1060,14.0,0,0,2,-6.02,84,0.0,0.0,41,0.0,11,0,0,0.0,0.0,9.0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64,0,0,6.0,2.0,6,1,0.0,265,0.0,6.0,6.0,20.0,7.0,1
1061,6.0,0,0,2,-4.94,18,0.0,0.0,4,0.0,4,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,0,2,0.0,1.0,3,0,0.0,59,0.0,3.0,3.0,0.0,3.0,0
1062,5.0,0,0,2,-2.92,5,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0,0.0,1.0,2,0,0.0,10,0.0,1.0,1.0,0.0,2.0,0
1063,6.0,0,0,3,-5.03,22,0.0,0.0,5,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,0,0,0.0,2.0,4,0,0.0,75,0.0,4.0,4.0,7.0,4.0,0
1064,7.0,0,0,2,-3.73,7,0.0,0.0,2,0.0,0,0,0,0.0,0.0,1.0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0,0,1.0,1.0,1,0,0.0,17,0.0,1.0,1.0,3.0,1.0,0
1065,10.0,0,0,2,-4.84,20,0.0,0.0,2,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,0,0,0.0,1.0,2,0,0.0,48,0.0,2.0,2.0,2.0,2.0,0
1066,6.0,0,0,1,-4.32,13,0.0,0.0,2,0.0,0,0,0,0.0,0.0,4.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0,0,2.0,2.0,2,0,0.0,37,0.0,2.0,2.0,1.0,2.0,0
1067,5.0,0,0,2,-5.61,37,0.0,0.0,14,0.0,7,0,0,0.0,0.0,1.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33,0,7,1.0,3.0,7,0,2.0,145,0.0,7.0,7.0,10.0,7.0,0
1068,33.0,0,0,3,-5.59,33,1.0,1.0,14,0.0,1,0,0,0.0,0.0,2.0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,32,1,1,2.0,0.0,6,0,0.0,134,1.0,1.0,0.0,10.0,6.0,0
1069,4.0,0,0,2,-2.32,4,0.0,1.0,0,0.0,0,0,0,0.0,0.0,1.0,0,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3,0,0,0.0,0.0,0,0,0.0,5,1.0,1.0,0.0,0.0,0.0,0
1070,5.0,0,0,2,-5.25,16,0.0,0.0,7,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,0,0,0.0,3.0,1,2,0.0,64,0.0,3.0,3.0,6.0,3.0,0
1071,4.0,0,0,2,-4.55,8,0.0,0.0,1,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0,0,0.0,1.0,2,0,0.0,39,0.0,2.0,2.0,1.0,2.0,0
1072,12.0,0,0,3,-4.9,23,0.0,0.0,8,0.0,0,0,0,0.0,0.0,2.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,0,0,0.0,0.0,2,0,0.0,68,0.0,2.0,2.0,3.0,2.0,0
1073,16.0,0,0,3,-4.58,16,0.0,1.0,6,0.0,0,0,0,0.0,0.0,1.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,0,0,0.0,0.0,1,0,0.0,38,1.0,1.0,0.0,6.0,1.0,0
1074,6.0,0,0,2,-4.35,11,0.0,0.0,1,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0,0,0.0,2.0,2,1,0.0,29,0.0,2.0,2.0,1.0,3.0,0
1075,4.0,0,0,1,-4.01,7,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0,0,0.0,2.0,2,0,0.0,26,0.0,2.0,2.0,0.0,2.0,0
1076,5.0,0,0,3,-6.04,102,0.0,0.0,44,0.0,35,0,0,0.0,0.0,0.0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,90,0,12,0.0,4.0,20,0,2.0,389,0.0,20.0,20.0,19.0,20.0,1
1077,78.0,10,1,3,-6.3,78,0.0,1.0,13,0.0,2,1,1,0.0,0.0,1.0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63,0,0,1.0,0.0,15,1,0.0,261,1.0,1.0,0.0,12.0,16.0,1
1078,6.0,0,0,2,-5.76,50,0.0,0.0,15,0.0,1,1,1,0.0,0.0,1.0,1,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46,0,0,1.0,6.0,8,2,1.0,197,0.0,8.0,8.0,6.0,8.0,1
1079,3.0,0,0,2,-4.67,10,0.0,0.0,1,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0,0,0.0,3.0,3,0,1.0,31,0.0,3.0,3.0,1.0,3.0,0
1080,11.0,0,0,3,-4.6,11,0.0,1.0,3,0.0,1,0,0,0.0,0.0,1.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0,0,0.0,0.0,2,0,0.0,33,1.0,1.0,0.0,2.0,2.0,0
1081,10.0,0,0,2,-4.53,10,0.0,0.0,2,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,0,0,0.0,1.0,1,0,0.0,27,0.0,1.0,1.0,2.0,1.0,0
1082,8.0,0,0,3,-4.95,45,0.0,1.0,9,0.0,2,0,0,0.0,0.0,1.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,0,2,0.0,1.0,8,0,0.0,137,0.0,6.0,6.0,4.0,8.0,0
1083,10.0,6,1,5,-5.66,149,0.0,0.0,54,0.0,0,0,0,5.0,5.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136,0,0,0.0,10.0,14,8,0.0,418,1.0,15.0,14.0,17.0,16.0,5
1084,7.0,0,0,3,-5.85,55,0.0,1.0,26,0.0,1,0,0,0.0,0.0,5.0,13,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,52,0,0,6.0,6.0,8,3,0.0,198,1.0,8.0,7.0,20.0,11.0,1
1085,13.0,0,0,3,-4.23,13,0.0,1.0,2,0.0,0,0,0,0.0,0.0,1.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,0,0,0.0,0.0,2,0,0.0,33,1.0,1.0,0.0,2.0,2.0,0
1086,23.0,0,0,3,-5.68,69,0.0,3.0,10,0.0,6,0,0,0.0,0.0,3.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44,0,0,3.0,0.0,9,3,0.0,153,3.0,3.0,0.0,2.0,7.0,4
1087,10.0,0,0,2,-4.97,29,0.0,0.0,15,1.0,0,0,0,0.0,0.0,1.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,0,0,1.0,3.0,3,2,0.0,97,0.0,3.0,3.0,10.0,5.0,0
1088,2.0,0,0,1,-2.81,3,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3,0,0,0.0,2.0,1,0,0.0,7,1.0,2.0,1.0,0.0,1.0,0
1089,7.0,0,0,2,-5.3,27,0.0,0.0,16,0.0,8,0,0,0.0,0.0,0.0,4,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,0,0,0.0,3.0,2,2,1.0,108,0.0,4.0,4.0,8.0,4.0,0
1090,7.0,0,2,2,-5.05,34,0.0,0.0,8,0.0,5,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,26,0,0,0.0,4.0,5,0,0.0,75,1.0,5.0,2.0,2.0,3.0,0
1091,9.0,0,0,3,-4.32,9,0.0,1.0,2,0.0,0,0,0,0.0,0.0,1.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,0,1.0,0.0,1,0,0.0,28,1.0,1.0,0.0,3.0,1.0,0
1092,5.0,0,0,2,-5.46,20,0.0,0.0,6,0.0,2,0,0,0.0,0.0,0.0,2,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,0,2,0.0,3.0,2,0,0.0,62,2.0,4.0,2.0,6.0,2.0,0
1093,12.0,0,0,2,-5.66,222,0.0,0.0,44,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163,0,0,0.0,2.0,18,0,0.0,646,0.0,18.0,18.0,5.0,18.0,3
1094,8.0,0,0,2,-5.22,31,0.0,0.0,17,0.0,1,0,0,0.0,0.0,0.0,4,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30,0,0,0.0,3.0,0,3,0.0,110,2.0,4.0,2.0,14.0,3.0,0
1095,4.0,0,0,2,-6.27,57,0.0,0.0,11,0.0,4,0,0,0.0,0.0,2.0,1,0.0,0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,54,0,2,2.0,6.0,15,0,5.0,200,0.0,15.0,15.0,5.0,15.0,1
1096,5.0,0,0,2,-5.11,23,0.0,0.0,5,0.0,0,0,0,0.0,0.0,0.0,0,2.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,0,0,0.0,3.0,5,1,0.0,90,0.0,5.0,5.0,4.0,6.0,0
1097,6.0,0,0,3,-5.63,33,0.0,0.0,11,0.0,0,0,0,0.0,0.0,2.0,1,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,0,0,2.0,4.0,5,1,0.0,110,1.0,6.0,5.0,8.0,6.0,0
1098,5.0,0,0,2,-4.85,14,0.0,0.0,2,2.0,0,1,2,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,0,0,0.0,2.0,3,0,0.0,42,0.0,3.0,3.0,1.0,3.0,0
1099,4.0,0,0,2,-3.42,4,0.0,0.0,1,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,0,0.0,1.0,1,1,0.0,12,0.0,1.0,1.0,1.0,2.0,0
1100,4.0,0,0,1,-5.29,14,0.0,0.0,5,0.0,3,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,0,0,0.0,3.0,4,0,0.0,61,0.0,4.0,4.0,3.0,4.0,0
1101,1.0,0,0,1,-1.0,1,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,1.0,0,0,0.0,2,1.0,1.0,0.0,0.0,0.0,0
1102,8.0,0,1,3,-6.83,161,0.0,0.0,56,0.0,6,0,0,0.0,0.0,2.0,13,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150,0,1,2.0,8.0,16,3,0.0,551,2.0,20.0,18.0,38.0,19.0,3
1103,10.0,0,0,2,-6.19,124,0.0,0.0,7,0.0,2,0,0,0.0,0.0,3.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86,0,0,3.0,8.0,14,2,0.0,283,0.0,13.0,13.0,5.0,14.0,1
1104,6.0,0,0,2,-5.79,88,0.0,0.0,13,0.0,0,0,0,0.0,0.0,0.0,2,0.0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,66,0,0,0.0,2.0,16,0,0.0,285,0.0,16.0,16.0,13.0,16.0,1
1105,7.0,1,0,2,-6.33,134,0.0,0.0,56,0.0,27,0,0,0.0,0.0,12.0,0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,98,0,10,12.0,9.0,21,0,0.0,563,0.0,20.0,16.0,20.0,17.0,3
1106,7.0,0,0,2,-5.27,34,0.0,0.0,14,0.0,0,0,0,0.0,0.0,1.0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,30,0,0,1.0,5.0,4,0,0.0,105,1.0,5.0,4.0,9.0,4.0,0
