apls_count,atss_count,bloc_count,bloc_count_relative,cloc_count,cloc_count_relative,dpt_count,etp_count,file,loc_count,nbeh_count,nbeh_count_relative,nbl_count,ncd_count,ncmd_count,nco_count,ndk_count,ndk_count_occurrences,ndm_count,ndm_count_occurrences,nemd_count,nemd_count_relative,nfl_count,nfmd_count,nfmd_count_relative,nicd_count,nierr_count,nimpp_count,nimpr_count,nimpt_count,ninc_count,nincr_count,ninct_count,nincv_count,niu_count,nkeys_count,nlk_count,nlo_count,nlp_count,nmd_count,nmo_count,nnnv_count,nnnv_count_relative,nnwv_count,nnwv_count_relative,npl_count,npnn_count,npnn_count_relative,npun_count,npun_count_relative,npvr_count,nrgv_count,nrl_count,nrvr_count,nscm_count,nsh_count,ntkn_count,ntnn_count,ntnn_count_relative,nts_count,ntun_count,ntun_count_relative,ntvr_count,nun_count,nun_count_relative,nvr_count
,3.0,0,0.0,0,0.0,2,-4.21,gjmzj_kubeasz_roles_cluster-storage_tasks_alicloud-nas.yml,10,0.0,0.0,0.0,2,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,8,0,0,0.0,3.0,0,3,1.0,0,0.0,,,,,,,,,,0,1.0,25,0.0,0.0,3.0,3.0,1.0,2.0,3.0,1.0,
,4.0,0,0.0,0,0.0,1,-3.48,ceph_ceph-ansible_roles_ceph-iscsi-gw_tasks_main.yml,18,0.0,0.0,0.0,4,0.0,2,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,,14,0,2,0.0,1.0,0,5,1.0,0,0.0,,,,,,,,,,0,0.0,35,0.0,0.0,5.0,5.0,1.0,0.0,5.0,1.0,
,4.0,3,0.09,0,0.0,2,-5.44,openshift_openshift-ansible_roles_template_service_broker_tasks_remove.yml,35,0.0,0.0,0.0,8,2.0,0,0,0,0.0,0.0,2.0,0.22,2,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,25,0,0,1.0,4.0,0,5,0.83,1,0.17,,,,,,,,,,0,2.0,129,4.0,0.5,8.0,4.0,0.5,7.0,6.0,1.0,
,11.0,1,0.09,0,0.0,1,-4.88,Oefenweb_ansible-percona-server_tasks_queries.yml,11,0.0,0.0,0.0,2,1.0,0,0,0,0.0,0.0,1.0,0.5,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,6,0,0,1.0,1.0,0,1,1.0,0,0.0,,,,,,,,,,0,0.0,32,0.0,0.0,1.0,1.0,1.0,4.0,1.0,1.0,
,11.0,0,0.0,0,0.0,2,-6.1,debops_debops_ansible_roles_debops.dovecot_tasks_main.yml,159,0.0,0.0,0.0,62,2.0,5,0,0,0.0,0.0,6.0,0.29,0,0.0,0.0,70,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,,94,6,1,6.0,6.0,0,15,0.88,2,0.12,,,,,,,,,,0,0.0,675,0.0,0.0,15.0,15.0,1.0,7.0,17.0,1.0,
,6.0,0,0.0,0,0.0,2,-6.01,bobbyrenwick_ansible-pip_tasks_main.yml,40,0.0,0.0,0.0,18,4.0,9,0,0,0.0,0.0,0.0,0.0,1,0.0,0.0,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,36,0,5,0.0,4.0,0,7,1.0,0,0.0,,,,,,,,,,0,1.0,189,0.0,0.0,7.0,7.0,1.0,8.0,7.0,1.0,
,9.0,0,0.0,0,0.0,2,-5.88,redhat-cop_agnosticd_ansible_roles_config-quay-enterprise_tasks_firewall.yml,44,0.0,0.0,0.0,15,2.0,5,0,0,0.0,0.0,3.0,0.38,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,37,0,2,3.0,4.0,0,5,1.0,0,0.0,,,,,,,,,,0,0.0,170,0.0,0.0,5.0,5.0,1.0,5.0,5.0,1.0,
,8.0,0,0.0,0,0.0,2,-4.76,roots_trellis_roles_wordpress-install_tasks_directories.yml,25,0.0,0.0,0.0,12,0.0,0,0,0,0.0,0.0,3.0,0.5,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,24,0,0,3.0,1.0,0,3,1.0,0,0.0,,,,,,,,,,0,0.0,91,0.0,0.0,3.0,3.0,1.0,6.0,3.0,1.0,
,15.0,0,0.0,0,0.0,3,-5.06,ansistrano_deploy_tasks_anon-stats.yml,15,0.0,0.0,0.0,2,0.0,0,0,0,0.0,0.0,0.0,0.0,1,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,14,0,0,0.0,1.0,0,1,1.0,0,0.0,,,,,,,,,,0,0.0,36,0.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,
,5.0,0,0.0,0,0.0,1,-5.37,openshift_openshift-ansible_roles_nuage_node_tasks_iptables.yml,16,0.0,0.0,0.0,4,3.0,4,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,12,0,2,0.0,1.0,0,3,1.0,0,0.0,,,,,,,,,,0,0.0,78,0.0,0.0,3.0,3.0,1.0,2.0,3.0,1.0,
,11.0,0,0.0,0,0.0,3,-4.72,DigitalState_Platform_platform_ansible_role_app_services_database_fixtures_load_tasks_load.yml,11,0.0,0.0,1.0,1,0.0,0,0,0,0.0,0.0,1.0,1.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,9,0,0,0.0,0.0,0,2,1.0,0,0.0,,,,,,,,,,0,0.0,33,1.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,
,4.0,0,0.0,0,0.0,3,-5.62,Cloudbox_Cloudbox_roles_system_tasks_apt.yml,43,0.0,0.0,0.0,6,0.0,2,0,0,0.0,0.0,1.0,0.09,0,0.0,0.0,0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,39,0,2,1.0,3.0,0,10,1.0,0,0.0,,,,,,,,,,0,5.0,141,0.0,0.0,10.0,10.0,1.0,2.0,10.0,1.0,
,2.0,0,0.0,0,0.0,1,-2.93,openstack_kolla-ansible_ansible_roles_swift_tasks_upgrade.yml,4,0.0,0.0,0.0,2,0.0,1,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,,4,0,1,0.0,1.0,0,0,0.0,0,0.0,,,,,,,,,,0,0.0,13,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,
,7.0,0,0.0,0,0.0,3,-4.45,ansible_ansible_test_integration_targets_win_updates_tasks_main.yml,21,1.0,1.0,1.0,2,0.0,0,0,0,0.0,0.0,2.0,0.5,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,21,0,0,0.0,2.0,0,6,1.0,0,0.0,,,,,,,,,,0,0.0,51,1.0,0.33,3.0,2.0,0.67,1.0,2.0,0.33,
,7.0,6,0.21,0,0.0,2,-5.5,redhat-openstack_ansible-nfv_roles_configuration_nfv_lab_switches_tasks_cisco_config.yml,28,0.0,0.0,0.0,10,0.0,0,0,0,0.0,0.0,2.0,0.33,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,22,0,0,2.0,2.0,0,4,1.0,0,0.0,,,,,,,,,,0,0.0,106,0.0,0.0,4.0,4.0,1.0,5.0,4.0,1.0,
,6.0,0,0.0,0,0.0,3,-5.67,ansible_ansible_test_integration_targets_azure_rm_image_tasks_main.yml,153,0.0,0.0,0.0,41,0.0,0,0,0,0.0,0.0,2.0,0.08,12,1.0,0.04,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,138,0,0,0.0,10.0,0,25,0.69,11,0.31,,,,,,,,,,0,0.0,424,7.0,0.28,25.0,18.0,0.72,10.0,19.0,0.53,
,10.0,0,0.0,0,0.0,2,-5.06,Oefenweb_ansible-supervisor_tasks_programs.yml,19,0.0,0.0,0.0,6,0.0,0,0,0,0.0,0.0,2.0,0.5,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,17,0,0,2.0,2.0,0,2,1.0,0,0.0,,,,,,,,,,0,0.0,58,0.0,0.0,2.0,2.0,1.0,5.0,2.0,1.0,
,8.0,0,0.0,0,0.0,2,-6.04,openstack_kolla-ansible_ansible_roles_baremetal_tasks_install.yml,126,0.0,0.0,1.0,35,2.0,19,0,0,0.0,0.0,7.0,0.33,4,0.0,0.0,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,112,0,2,6.0,7.0,0,20,0.77,6,0.23,,,,,,,,,,0,0.0,370,1.0,0.07,15.0,12.0,0.8,14.0,16.0,0.62,
,5.0,0,0.0,0,0.0,2,-4.97,ansible_ansible_test_integration_targets_ansible-runner_tasks_playbook_example1.yml,14,0.0,0.0,0.0,3,1.0,0,0,0,0.0,0.0,0.0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,10,0,0,0.0,3.0,0,2,1.0,0,0.0,,,,,,,,,,0,0.0,43,1.0,0.33,3.0,2.0,0.67,7.0,2.0,1.0,
,6.0,0,0.0,0,0.0,2,-4.91,jsphpl_laravan_roles_deploy_tasks_clone.yml,11,0.0,0.0,0.0,4,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,10,0,0,0.0,2.0,0,2,1.0,0,0.0,,,,,,,,,,0,0.0,44,0.0,0.0,2.0,2.0,1.0,4.0,2.0,1.0,
,9.0,0,0.0,0,0.0,3,-5.1,ansible_ansible_test_integration_targets_getent_tasks_main.yml,18,0.0,0.0,1.0,1,0.0,1,0,0,0.0,0.0,1.0,0.5,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,15,0,0,0.0,1.0,0,3,1.0,0,0.0,,,,,,,,,,0,1.0,45,1.0,0.5,2.0,1.0,0.5,2.0,3.0,1.0,
,4.0,0,0.0,0,0.0,1,-3.56,openstack_kolla-ansible_ansible_roles_monasca_tasks_deploy.yml,22,0.0,0.0,0.0,25,0.0,25,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,,11,0,21,0.0,2.0,0,1,1.0,0,0.0,,,,,,,,,,0,0.0,115,5.0,0.83,6.0,1.0,0.17,0.0,1.0,1.0,
,5.0,0,0.0,0,0.0,1,-4.42,OCA_ansible-odoo_tasks_install_standard.yml,14,0.0,0.0,0.0,4,0.0,0,0,0,0.0,0.0,2.0,0.4,0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,10,0,0,2.0,3.0,0,2,1.0,0,0.0,,,,,,,,,,0,0.0,40,1.0,0.33,3.0,2.0,0.67,5.0,2.0,1.0,
,4.0,0,0.0,0,0.0,1,-3.81,thingsym_vaw_roles_wordpress-develop_tasks_phpmd.yml,4,0.0,0.0,0.0,1,1.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,4,0,0,0.0,1.0,0,1,1.0,0,0.0,,,,,,,,,,0,0.0,14,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,
,1.0,0,0.0,0,0.0,1,-1.5,philsch_ansible-redshift_test_integration_roles_test_delete_user_group_tasks_main.yml,2,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,,2,0,0,0.0,1.0,0,0,0.0,0,0.0,,,,,,,,,,0,0.0,4,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,
,4.0,0,0.0,0,0.0,2,-5.53,ansible_ansible_test_integration_targets_tower_job_cancel_tasks_main.yml,22,0.0,0.0,0.0,1,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,18,0,0,0.0,3.0,0,3,1.0,0,0.0,,,,,,,,,,0,0.0,63,2.0,0.4,5.0,3.0,0.6,3.0,3.0,1.0,
,4.0,0,0.0,0,0.0,2,-3.64,fubarhouse_ansible-role-golang_tasks_tasks-Darwin.yml,8,0.0,0.0,0.0,2,0.0,4,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,8,0,2,0.0,1.0,0,2,1.0,0,0.0,,,,,,,,,,0,0.0,26,0.0,0.0,2.0,2.0,1.0,2.0,2.0,1.0,
,17.0,0,0.0,0,0.0,3,-5.23,ansible_ansible_test_integration_targets_apache2_module_tasks_main.yml,17,1.0,1.0,1.0,1,0.0,1,0,0,0.0,0.0,2.0,1.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,16,0,0,0.0,0.0,0,4,1.0,0,0.0,,,,,,,,,,0,0.0,59,0.0,0.0,1.0,1.0,1.0,2.0,2.0,0.5,
,37.0,0,0.0,0,0.0,3,-5.57,galaxyproject_ansible-galaxy_tasks_dependencies.yml,38,0.0,0.0,1.0,16,0.0,1,0,0,0.0,0.0,1.0,1.0,8,0.0,0.0,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,30,0,0,0.0,0.0,0,5,0.83,1,0.17,,,,,,,,,,0,0.0,139,0.0,0.0,1.0,1.0,1.0,11.0,6.0,1.0,
,5.0,0,0.0,0,0.0,2,-5.22,ansible_ansible_test_integration_targets_wait_for_connection_tasks_main.yml,15,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,13,0,0,0.0,2.0,0,3,1.0,0,0.0,,,,,,,,,,0,0.0,43,0.0,0.0,3.0,3.0,1.0,1.0,3.0,1.0,
,6.0,7,0.22,0,0.0,2,-5.45,ansible_ansible_test_integration_targets_git_tasks_setup-local-repos.yml,32,0.0,0.0,0.0,8,1.0,0,1,4,0.0,0.0,1.0,0.17,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,22,0,0,1.0,3.0,0,5,0.83,1,0.17,,,,,,,,,,0,3.0,172,0.0,0.0,5.0,5.0,1.0,3.0,6.0,1.0,
,4.0,0,0.0,0,0.0,2,-3.81,jsphpl_laravan_roles_deploy_tasks_migrate.yml,4,0.0,0.0,0.0,1,0.0,0,1,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,4,0,0,0.0,1.0,0,1,1.0,0,0.0,,,,,,,,,,0,1.0,14,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,
,2.0,0,0.0,0,0.0,1,-4.68,freyproject_frey_roles_deploy_1.4.0_tasks_setup.yml,14,0.0,0.0,0.0,6,2.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,14,0,0,0.0,2.0,0,6,1.0,0,0.0,,,,,,,,,,0,0.0,78,0.0,0.0,6.0,6.0,1.0,6.0,6.0,1.0,
,6.0,0,0.0,0,0.0,5,-5.04,openshift_openshift-ansible_roles_openshift_sanitize_inventory_tasks_deprecations.yml,17,0.0,0.0,1.0,6,0.0,0,0,0,0.0,0.0,2.0,0.67,0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,16,0,0,0.0,1.0,0,2,1.0,0,0.0,,,,,,,,,,0,0.0,47,1.0,0.33,3.0,2.0,0.67,5.0,2.0,1.0,
,6.0,0,0.0,0,0.0,1,-4.42,ansible_ansible_test_integration_targets_cnos_conditional_command_tasks_main.yml,7,0.0,0.0,0.0,2,0.0,0,0,0,0.0,0.0,1.0,0.5,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3,0,0,1.0,1.0,0,1,1.0,0,0.0,,,,,,,,,,0,0.0,24,0.0,0.0,1.0,1.0,1.0,5.0,1.0,1.0,
,7.0,0,0.0,0,0.0,2,-6.6,edx_configuration_playbooks_roles_jenkins_analytics_tasks_main.yml,180,0.0,0.0,0.0,50,0.0,9,1,1,0.0,0.0,1.0,0.04,3,0.0,0.0,0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,,149,0,5,1.0,12.0,0,23,0.88,3,0.12,,,,,,,,,,0,3.0,502,5.0,0.19,27.0,22.0,0.81,24.0,24.0,0.92,
5.0,,0,0.0,0,0.0,1,-3.17,redhat-openstack_ansible-nfv_playbooks_tripleo_post_install_openstack_tasks.yml,5,,,,0,,0,0,0,,,,,0,,,0,,,,,,,,,0.0,4,0,0,,,0,1,1.0,0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0,,9,,,,,,,1.0,1.0,0.0
,7.0,9,0.18,0,0.0,2,-5.6,carlalexander_debops-wordpress_roles_wordpress_tasks_install_bedrock.yml,51,0.0,0.0,0.0,17,3.0,0,1,3,0.0,0.0,0.0,0.0,0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,41,0,0,0.0,3.0,0,7,1.0,0,0.0,,,,,,,,,,0,0.0,165,0.0,0.0,7.0,7.0,1.0,8.0,7.0,1.0,
,3.0,0,0.0,0,0.0,1,-3.62,mgcrea_ansible-web-playbooks_roles_database_redis_tasks_install_main.yml,6,0.0,0.0,0.0,4,0.0,4,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,,4,0,2,0.0,1.0,0,0,0.0,0,0.0,,,,,,,,,,0,0.0,20,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,
,5.0,0,0.0,0,0.0,2,-5.33,ceph_ceph-ansible_roles_ceph-common_tasks_installs_configure_redhat_local_installation.yml,40,0.0,0.0,0.0,10,1.0,0,0,0,0.0,0.0,2.0,0.2,4,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,36,0,0,2.0,8.0,0,11,1.0,0,0.0,,,,,,,,,,0,0.0,106,0.0,0.0,8.0,8.0,1.0,5.0,9.0,0.82,
,13.0,0,0.0,0,0.0,2,-6.38,debops_debops_ansible_roles_debops.mariadb_tasks_manage_contents.yml,188,0.0,0.0,0.0,153,0.0,36,0,0,0.0,0.0,15.0,0.5,44,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,134,0,70,15.0,7.0,0,15,0.6,10,0.4,,,,,,,,,,0,0.0,841,0.0,0.0,15.0,15.0,1.0,29.0,18.0,0.72,
,9.0,0,0.0,0,0.0,2,-4.44,nusenu_ansible-relayor_tasks_linux_service.yml,9,0.0,0.0,0.0,3,0.0,0,0,0,0.0,0.0,1.0,0.5,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,7,0,0,1.0,1.0,0,1,0.5,1,0.5,,,,,,,,,,0,0.0,29,0.0,0.0,1.0,1.0,1.0,4.0,2.0,1.0,
,3.0,0,0.0,0,0.0,1,-2.72,nodiscc_srv01_roles_common_tasks_utils-power.yml,6,0.0,0.0,0.0,0,2.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,6,0,0,0.0,1.0,0,2,1.0,0,0.0,,,,,,,,,,0,0.0,13,0.0,0.0,2.0,2.0,1.0,0.0,2.0,1.0,
,4.0,0,0.0,0,0.0,1,-4.02,nickpack_ansible-role-android-sdk_tasks_main.yml,7,0.0,0.0,0.0,4,0.0,0,0,0,0.0,0.0,1.0,0.33,0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,,4,0,0,1.0,2.0,0,1,1.0,0,0.0,,,,,,,,,,0,0.0,23,1.0,0.5,2.0,1.0,0.5,3.0,1.0,1.0,
,4.0,0,0.0,0,0.0,1,-3.92,Stouts_Stouts.backup_tasks_remove.yml,8,0.0,0.0,0.0,4,0.0,0,0,0,0.0,0.0,1.0,0.33,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,5,0,0,1.0,1.0,0,2,1.0,0,0.0,,,,,,,,,,0,0.0,24,0.0,0.0,2.0,2.0,1.0,4.0,2.0,1.0,
,6.0,0,0.0,0,0.0,3,-6.26,ansible_ansible_test_integration_targets_xml_tasks_test-add-element-implicitly.yml,215,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,196,0,0,0.0,3.0,0,35,1.0,0,0.0,,,,,,,,,,0,0.0,743,0.0,0.0,35.0,3.0,0.09,1.0,3.0,0.09,
,4.0,0,0.0,0,0.0,2,-4.96,kairen_kube-ansible_roles_k8s-setup_tasks_main.yml,19,0.0,0.0,0.0,7,0.0,3,0,0,0.0,0.0,1.0,0.17,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,,15,0,1,1.0,2.0,0,1,1.0,0,0.0,,,,,,,,,,0,0.0,51,4.0,0.8,5.0,1.0,0.2,3.0,1.0,1.0,
,8.0,0,0.0,0,0.0,2,-4.38,CentOS-PaaS-SIG_linchpin_linchpin_provision_roles_dummy_tasks_teardown_resource_group.yml,8,0.0,0.0,0.0,3,0.0,0,0,0,0.0,0.0,1.0,0.5,1,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,5,0,0,1.0,1.0,0,1,1.0,0,0.0,,,,,,,,,,0,0.0,27,0.0,0.0,1.0,1.0,1.0,4.0,1.0,1.0,
,8.0,0,0.0,0,0.0,3,-4.06,DigitalState_Platform_platform_ansible_role_app_topics_namespace_configure_tasks_main.yml,8,0.0,0.0,1.0,1,0.0,0,0,0,0.0,0.0,1.0,1.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,7,0,0,0.0,0.0,0,1,1.0,0,0.0,,,,,,,,,,0,0.0,18,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,
,7.0,0,0.0,0,0.0,2,-5.15,ansible_ansible_test_integration_targets_nios_aaaa_record_tasks_nios_aaaa_record_idempotence.yml,68,0.0,0.0,0.0,9,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,62,0,0,0.0,3.0,0,18,1.0,0,0.0,,,,,,,,,,0,0.0,188,1.0,0.1,10.0,5.0,0.5,7.0,5.0,0.28,
,6.0,0,0.0,0,0.0,2,-5.38,nusenu_ansible-relayor_tasks_freebsd_prepare.yml,37,0.0,0.0,0.0,5,0.0,2,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,37,0,0,0.0,3.0,0,9,1.0,0,0.0,,,,,,,,,,0,2.0,115,0.0,0.0,6.0,6.0,1.0,5.0,9.0,1.0,
,6.0,0,0.0,0,0.0,3,-6.4,ansible_ansible_test_integration_targets_vmware_dvswitch_uplink_pg_tasks_main.yml,107,0.0,0.0,0.0,22,0.0,0,0,0,0.0,0.0,2.0,0.1,3,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,97,0,0,2.0,7.0,0,14,1.0,0,0.0,,,,,,,,,,0,0.0,300,6.0,0.33,18.0,10.0,0.56,15.0,10.0,0.71,
,3.0,0,0.0,0,0.0,1,-4.06,splunkenizer_Splunkenizer_ansible_roles_baseconfig_app_tasks_main.yml,10,0.0,0.0,0.0,2,0.0,1,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,,6,0,0,0.0,2.0,0,1,1.0,0,0.0,,,,,,,,,,0,0.0,18,2.0,0.67,3.0,1.0,0.33,1.0,1.0,1.0,
,7.0,0,0.0,0,0.0,2,-5.72,ansible_ansible_test_integration_targets_vmware_vm_facts_tasks_main.yml,62,0.0,0.0,0.0,12,0.0,0,0,0,0.0,0.0,2.0,0.18,2,2.0,0.22,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,45,0,0,2.0,5.0,0,8,1.0,0,0.0,,,,,,,,,,0,0.0,189,1.0,0.11,9.0,6.0,0.67,7.0,6.0,0.75,
,9.0,0,0.0,0,0.0,3,-6.17,folio-org_folio-ansible_roles_deprecated_mod-calendar-data_tasks_main.yml,67,0.0,0.0,0.0,22,0.0,3,0,0,0.0,0.0,2.0,0.22,2,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,60,0,5,2.0,3.0,0,4,0.8,1,0.2,,,,,,,,,,0,0.0,212,2.0,0.29,7.0,5.0,0.71,15.0,5.0,1.0,
,8.0,0,0.0,0,0.0,2,-5.83,debops_debops_ansible_roles_debops.postgresql_server_tasks_manage_autopostgresqlbackup.yml,51,0.0,0.0,0.0,14,2.0,3,1,2,0.0,0.0,4.0,0.4,6,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,39,0,6,4.0,3.0,0,6,1.0,0,0.0,,,,,,,,,,0,0.0,159,0.0,0.0,6.0,6.0,1.0,3.0,6.0,1.0,
,1.0,0,0.0,0,0.0,1,-4.46,freyproject_frey_roles_deploy_2.0.0_tasks_main.yml,22,0.0,0.0,0.0,11,0.0,1,0,0,0.0,0.0,0.0,0.0,10,0.0,0.0,0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,,19,0,0,0.0,2.0,0,1,1.0,0,0.0,,,,,,,,,,0,0.0,96,16.0,0.94,17.0,1.0,0.06,10.0,1.0,1.0,
,4.0,0,0.0,0,0.0,2,-3.73,DavidWittman_ansible-redis_tasks_local_facts.yml,8,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,8,0,0,0.0,2.0,0,2,1.0,0,0.0,,,,,,,,,,0,0.0,18,0.0,0.0,2.0,2.0,1.0,0.0,2.0,1.0,
,9.0,0,0.0,0,0.0,2,-4.81,anthcourtney_ansible-role-cis-amazon-linux_tasks_level-1_4.2.2.4.yml,9,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,4,0,0,0.0,1.0,0,1,1.0,0,0.0,,,,,,,,,,0,0.0,32,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,
,7.0,1,0.0,11,0.04,3,-7.47,ansible_ansible_test_integration_targets_filters_tasks_main.yml,258,0.0,0.0,1.0,31,0.0,2,0,0,0.0,0.0,2.0,0.05,23,0.0,0.0,0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,159,0,0,2.0,6.0,0,39,1.0,0,0.0,,,,,,,,,,0,3.0,884,2.0,0.05,39.0,35.0,0.9,23.0,37.0,0.95,
,5.0,0,0.0,0,0.0,2,-5.18,carlalexander_debops-wordpress_roles_wordpress_tasks_manage_ssl.yml,27,0.0,0.0,0.0,12,1.0,4,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,27,0,0,0.0,4.0,0,6,0.75,2,0.25,,,,,,,,,,0,0.0,102,0.0,0.0,5.0,5.0,1.0,6.0,8.0,1.0,
