,atss_count,bloc_count,bloc_count_relative,cloc_count,cloc_count_relative,dpt_count,etp_count,loc_count,nbeh_count,nbeh_count_relative,nbl_count,ncmd_count,ndk_count,ndk_count_occurrences,ndm_count,ndm_count_occurrences,nemd_count_relative,nfl_count,nfmd_count,nfmd_count_relative,nicd_count,nierr_count,nimpr_count,nimpt_count,ninc_count,nincr_count,ninct_count,nincv_count,nlk_count,nlo_count,nlp_count,nmd_count,nnnv_count_relative,nnwv_count,nnwv_count_relative,nsh_count,ntnn_count,ntun_count_relative,nun_count_relative,clusters
8033,14.0,0,0.0,0,0.0,2,-4.83,14,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.5,4,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,1.0,0.5,1,0.5,0.0,0.0,1.0,1.0,1
8034,8.0,0,0.0,0,0.0,2,-4.28,16,0.0,0.0,0.0,1.0,1,1,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,2.0,1.0,0,0.0,0.0,0.0,1.0,1.0,1
8035,3.0,3,0.18,0,0.0,2,-4.63,17,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,3.0,1.0,0,0.0,3.0,3.0,0.5,1.0,1
8036,19.0,0,0.0,0,0.0,2,-5.86,20,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,10,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,0.0,1,1.0,0.0,0.0,1.0,1.0,0
8037,5.0,0,0.0,0,0.0,2,-4.91,21,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,3.0,1.0,0,0.0,0.0,0.0,1.0,1.0,1
8038,5.0,0,0.0,0,0.0,2,-4.78,61,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,3.0,1.0,0,0.0,0.0,0.0,1.0,1.0,4
8039,5.0,0,0.0,2,0.04,2,-5.64,50,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,7.0,1.0,0,0.0,0.0,0.0,0.82,0.76,4
8040,1.0,0,0.0,0,0.0,1,-2.0,1,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0.0,1.0,0.0,0,0.0,0.0,1.0,0.0,0.0,1
8041,11.0,0,0.0,0,0.0,3,-6.03,95,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.46,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,5.0,4.0,0.82,2,0.18,0.0,0.0,0.78,0.64,5
8042,32.0,0,0.0,0,0.0,3,-5.63,32,0.0,0.0,1.0,0.0,0,0,0.0,0.0,1.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,1.0,0,0.0,0.0,1.0,0.0,1.0,4
8043,5.0,0,0.0,0,0.0,2,-4.84,15,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,3.0,1.0,0,0.0,0.0,0.0,1.0,1.0,1
8044,2.0,0,0.0,0,0.0,1,-2.81,3,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0.0,2.0,1.0,0,0.0,0.0,1.0,0.5,1.0,1
8045,12.0,0,0.0,0,0.0,3,-5.58,25,0.0,0.0,1.0,0.0,0,0,0.0,0.0,0.5,2,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2.0,1.0,1.0,0,0.0,0.0,1.0,0.5,1.0,0
8046,5.0,0,0.0,0,0.0,2,-3.64,5,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.5,0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,1.0,1.0,1.0,0,0.0,0.0,0.0,1.0,1.0,1
8047,4.0,0,0.0,0,0.0,2,-6.66,81,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.18,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,8,4.0,11.0,0.94,1,0.06,0.0,1.0,0.72,0.76,5
8048,24.0,9,0.06,0,0.0,4,-6.69,145,0.0,0.0,2.0,0.0,0,0,0.0,0.0,0.33,21,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,5,0.0,3.0,1.0,0,0.0,1.0,2.0,0.67,1.0,3
8049,3.0,0,0.0,0,0.0,1,-4.69,11,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,4.0,1.0,0,0.0,1.0,0.0,1.0,1.0,1
8050,5.0,0,0.0,0,0.0,1,-3.87,15,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,1.0,0,0.0,0.0,0.0,1.0,1.0,1
8051,6.0,0,0.0,0,0.0,2,-4.72,17,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,3.0,1.0,0,0.0,0.0,0.0,1.0,1.0,1
8052,5.0,0,0.0,0,0.0,3,-3.64,5,0.0,0.0,0.0,0.0,0,0,0.0,0.0,1.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,1.0,0,0.0,0.0,0.0,1.0,1.0,1
8053,1.0,0,0.0,0,0.0,1,-1.0,1,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0.0,1.0,0.0,0,0.0,0.0,1.0,0.0,0.0,1
8054,6.0,0,0.0,0,0.0,3,-5.65,67,0.0,0.0,2.0,3.0,0,0,0.0,0.0,0.17,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0.0,4.0,1.0,0,0.0,1.0,8.0,0.33,1.0,5
8055,19.0,0,0.0,0,0.0,3,-4.76,19,0.0,0.0,0.0,0.0,0,0,0.0,0.0,1.0,2,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,1.0,0,0.0,0.0,0.0,1.0,1.0,1
8056,10.0,0,0.0,0,0.0,2,-5.24,39,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,10,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8,0.0,3.0,0.17,5,0.83,0.0,0.0,1.0,0.67,4
8057,4.0,0,0.0,0,0.0,2,-5.89,29,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.3,0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,3.0,6.0,1.0,0,0.0,0.0,1.0,0.86,1.0,4
8058,6.0,0,0.0,0,0.0,1,-3.89,6,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,1.0,0,0.0,0.0,0.0,1.0,1.0,1
8059,6.0,1,0.03,0,0.0,2,-5.95,30,0.0,0.0,0.0,4.0,1,1,0.0,0.0,0.0,3,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2.0,2.0,1.0,0,0.0,1.0,0.0,0.6,0.6,4
8060,5.0,2,0.02,0,0.0,2,-5.94,89,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,13,0.0,0.0,0,4.0,0.0,0.0,4.0,1.0,0.0,0.0,1,0,0.0,9.0,0.83,3,0.17,4.0,5.0,0.74,1.0,5
8061,14.0,0,0.0,0,0.0,2,-4.92,14,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,0.0,1,1.0,0.0,0.0,1.0,1.0,1
8062,28.0,0,0.0,0,0.0,3,-4.74,28,0.0,0.0,1.0,0.0,0,0,0.0,0.0,1.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,1.0,0,0.0,0.0,1.0,0.0,1.0,0
8063,6.0,0,0.0,0,0.0,1,-4.87,13,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0.0,2.0,1.0,0,0.0,0.0,0.0,1.0,1.0,1
8064,1.0,0,0.0,0,0.0,1,-1.0,1,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,0.0,0,0.0,0.0,1.0,0.0,0.0,1
8065,3.0,0,0.0,0,0.0,2,-4.42,8,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,2.0,0.75,1,0.25,0.0,0.0,1.0,1.0,1
8066,6.0,0,0.0,0,0.0,3,-6.07,58,0.0,0.0,1.0,1.0,0,0,0.0,0.0,0.1,0,0.0,0.0,0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0,0,0.0,7.0,0.92,1,0.08,0.0,3.0,0.7,1.0,4
8067,11.0,0,0.0,0,0.0,2,-5.7,392,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.33,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,2.0,0.57,27,0.43,0.0,0.0,0.67,0.38,2
8068,15.0,0,0.0,0,0.0,2,-4.93,30,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.33,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,2.0,1.0,0,0.0,0.0,0.0,1.0,1.0,4
8069,7.0,0,0.0,0,0.0,2,-5.68,191,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0.0,3.0,0.0,42,1.0,0.0,0.0,1.0,0.64,2
8070,1.0,0,0.0,0,0.0,1,-1.79,3,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0,0,0.0,1.0,0.0,0,0.0,0.0,3.0,0.0,0.0,1
8071,7.0,0,0.0,0,0.0,2,-5.98,52,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7,0.0,4.0,1.0,0,0.0,0.0,0.0,1.0,1.0,4
8072,10.0,0,0.0,0,0.0,2,-4.11,10,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,1.0,0,0.0,0.0,0.0,1.0,1.0,1
8073,4.0,0,0.0,0,0.0,2,-4.97,15,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,4.0,1.0,0,0.0,0.0,1.0,0.75,1.0,1
8074,212.0,0,0.0,0,0.0,4,-4.86,212,1.0,1.0,1.0,0.0,0,0,0.0,0.0,1.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,1.0,0,0.0,0.0,1.0,0.0,0.75,2
8075,6.0,0,0.0,0,0.0,3,-5.32,35,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,3.0,1.0,0,0.0,0.0,0.0,1.0,1.0,4
8076,7.0,0,0.0,0,0.0,2,-5.67,41,0.0,0.0,0.0,1.0,1,1,0.0,0.0,0.25,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2.0,5.0,0.89,1,0.11,0.0,0.0,1.0,1.0,4
8077,4.0,0,0.0,0,0.0,2,-5.63,41,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,6.0,1.0,0,0.0,0.0,4.0,0.64,1.0,4
8078,7.0,0,0.0,0,0.0,2,-5.27,21,0.0,0.0,0.0,1.0,1,1,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,2.0,1.0,0,0.0,0.0,0.0,1.0,1.0,1
8079,8.0,0,0.0,0,0.0,3,-5.37,62,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,2.0,0.89,1,0.11,0.0,0.0,1.0,1.0,4
8080,8.0,0,0.0,0,0.0,2,-4.78,31,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.5,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4.0,1.0,1.0,0,0.0,0.0,0.0,1.0,1.0,4
8081,5.0,2,0.03,0,0.0,2,-6.17,59,0.0,0.0,0.0,2.0,0,0,0.0,0.0,0.21,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0,5,3.0,7.0,1.0,0,0.0,0.0,0.0,1.0,1.0,4
8082,13.0,0,0.0,0,0.0,3,-4.76,13,0.0,0.0,1.0,0.0,0,0,0.0,0.0,1.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,1.0,0,0.0,0.0,1.0,0.0,1.0,1
8083,9.0,0,0.0,0,0.0,1,-5.33,9,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,0.0,1,1.0,0.0,0.0,1.0,1.0,1
8084,4.0,0,0.0,0,0.0,2,-5.31,31,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0,1,0.0,5.0,1.0,0,0.0,0.0,2.0,0.75,0.6,4
8085,4.0,0,0.0,0,0.0,2,-4.06,7,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0.0,2.0,1.0,0,0.0,0.0,0.0,1.0,1.0,1
8086,16.0,0,0.0,1,0.03,2,-5.55,33,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.33,0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,9,1.0,2.0,1.0,0,0.0,1.0,0.0,1.0,1.0,4
8087,11.0,0,0.0,0,0.0,3,-5.05,33,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.67,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,3,0.0,1.0,0.5,2,0.5,0.0,1.0,0.67,1.0,4
8088,4.0,0,0.0,0,0.0,1,-4.44,4,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.5,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1.0,1.0,1.0,0,0.0,0.0,0.0,1.0,1.0,1
8089,6.0,0,0.0,0,0.0,2,-4.97,12,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.5,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2.0,2.0,1.0,0,0.0,1.0,0.0,1.0,1.0,1
8090,5.0,0,0.0,0,0.0,2,-4.94,19,0.0,0.0,0.0,1.0,1,1,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,3.0,1.0,0,0.0,0.0,0.0,1.0,1.0,1
8091,5.0,0,0.0,0,0.0,2,-4.54,16,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.25,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,3.0,0.8,1,0.2,0.0,0.0,1.0,1.0,1
8092,6.0,0,0.0,0,0.0,2,-6.11,39,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.12,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5,1.0,4.0,1.0,0,0.0,0.0,0.0,1.0,1.0,4
8093,9.0,0,0.0,0,0.0,3,-6.17,67,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.22,2,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5,2.0,3.0,0.8,1,0.2,0.0,2.0,0.71,1.0,5
8095,10.0,0,0.0,0,0.0,2,-4.47,10,0.0,0.0,0.0,0.0,0,0,0.0,0.0,1.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,1.0,0,0.0,0.0,0.0,1.0,1.0,1
8096,10.0,0,0.0,0,0.0,2,-5.41,38,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,0.0,3.0,1.0,0,0.0,0.0,0.0,0.5,0.5,4
8097,6.0,0,0.0,0,0.0,2,-4.02,11,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,2.0,1.0,0,0.0,0.0,0.0,1.0,1.0,1
8098,3.0,0,0.0,0,0.0,2,-3.86,13,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,1.0,0,0.0,0.0,0.0,0.5,0.5,1
8099,5.0,0,0.0,0,0.0,2,-5.49,19,0.0,0.0,0.0,1.0,1,1,0.0,0.0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,0.0,3.0,1.0,0,0.0,1.0,0.0,1.0,1.0,1
8100,14.0,0,0.0,0,0.0,2,-6.32,181,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.32,3,0.0,0.0,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,5,6.0,4.0,0.33,10,0.67,0.0,0.0,1.0,0.87,3
8101,7.0,0,0.0,0,0.0,2,-6.72,59,0.0,0.0,0.0,1.0,1,1,0.0,0.0,0.4,3,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,2,2.0,4.0,1.0,0,0.0,0.0,1.0,0.88,1.0,4
8102,7.0,0,0.0,0,0.0,3,-4.2,7,0.0,0.0,1.0,0.0,0,0,0.0,0.0,1.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,1.0,0,0.0,0.0,1.0,0.0,1.0,1
8103,8.0,0,0.0,0,0.0,2,-5.93,47,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.33,3,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3.0,4.0,1.0,0,0.0,0.0,0.0,1.0,1.0,4
8104,5.0,0,0.0,0,0.0,2,-3.25,5,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,0.0,0,0.0,0.0,1.0,0.0,0.0,1
8105,4.0,2,0.04,0,0.0,2,-6.6,52,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.14,4,0.0,0.0,0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0,1,2.0,8.0,0.75,3,0.25,1.0,1.0,0.92,1.0,4
8106,8.0,0,0.0,0,0.0,2,-6.0,107,0.0,0.0,0.0,4.0,1,5,0.0,0.0,0.07,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,1.0,7.0,1.0,0,0.0,1.0,0.0,1.0,1.0,5
8107,11.0,0,0.0,0,0.0,2,-6.63,141,0.0,0.0,0.0,1.0,1,2,0.0,0.0,0.19,11,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,14,3.0,7.0,0.83,2,0.17,2.0,1.0,0.92,1.0,3
8108,5.0,0,0.0,0,0.0,2,-3.62,5,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,0.5,1,0.5,0.0,0.0,1.0,1.0,1
8109,6.0,0,0.0,0,0.0,2,-3.97,6,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,1.0,0,0.0,0.0,0.0,1.0,1.0,1
8110,7.0,7,0.04,0,0.0,3,-6.52,174,0.0,0.0,1.0,13.0,0,0,0.0,0.0,0.14,3,0.0,0.0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,3.0,6.0,0.97,1,0.03,0.0,1.0,0.96,1.0,3
8111,13.0,0,0.0,0,0.0,3,-4.23,13,0.0,0.0,1.0,0.0,0,0,0.0,0.0,1.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,1.0,0,0.0,0.0,1.0,0.0,1.0,1
8112,14.0,0,0.0,0,0.0,2,-4.59,14,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.5,0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,1.0,0.5,1,0.5,0.0,0.0,1.0,1.0,1
8113,7.0,8,0.05,0,0.0,2,-6.58,147,0.0,0.0,0.0,1.0,1,1,0.0,0.0,0.0,3,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,5.0,8.0,0.91,2,0.09,8.0,0.0,1.0,1.0,3
8114,13.0,0,0.0,0,0.0,2,-6.04,88,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.67,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,6.0,3.0,0.88,1,0.12,0.0,0.0,1.0,1.0,5
8115,4.0,0,0.0,0,0.0,2,-5.35,25,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.14,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0,0,1.0,3.0,0.75,1,0.25,0.0,3.0,0.5,1.0,0
8116,4.0,0,0.0,0,0.0,1,-5.96,45,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.17,0,0.0,0.0,0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0,0,2.0,4.0,1.0,0,0.0,0.0,4.0,0.6,1.0,4
8117,4.0,0,0.0,0,0.0,1,-5.8,35,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0.18,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2.0,5.0,1.0,0,0.0,0.0,0.0,1.0,1.0,4
8118,19.0,0,0.0,0,0.0,3,-4.76,19,0.0,0.0,0.0,0.0,0,0,0.0,0.0,1.0,2,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,1.0,0,0.0,0.0,0.0,1.0,1.0,1
8119,11.0,0,0.0,0,0.0,2,-6.21,77,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.36,3,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4.0,3.0,1.0,0,0.0,0.0,0.0,1.0,1.0,5
8120,8.0,0,0.0,0,0.0,2,-4.68,16,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.5,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2.0,1.0,1.0,0,0.0,0.0,0.0,1.0,1.0,1
8121,10.0,0,0.0,0,0.0,2,-5.07,21,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.5,4,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,2.0,2.0,1.0,0,0.0,0.0,0.0,1.0,1.0,1
8122,42.0,3,0.01,0,0.0,4,-7.16,251,1.0,1.0,1.0,0.0,1,2,0.0,0.0,0.38,3,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2.0,4.0,0.85,6,0.15,0.0,1.0,0.83,0.76,2
8123,5.0,0,0.0,0,0.0,2,-5.15,42,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0.0,8.0,1.0,0,0.0,0.0,1.0,0.88,0.62,4
8124,10.0,0,0.0,0,0.0,2,-4.47,10,0.0,0.0,0.0,0.0,0,0,0.0,0.0,1.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,1.0,0,0.0,0.0,0.0,1.0,1.0,1
8125,13.0,0,0.0,0,0.0,3,-4.54,13,0.0,0.0,1.0,0.0,0,0,0.0,0.0,1.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,1.0,0,0.0,0.0,1.0,0.0,1.0,1
8126,10.0,0,0.0,0,0.0,2,-5.44,10,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,0.0,1,1.0,0.0,0.0,1.0,1.0,1
8127,8.0,0,0.0,0,0.0,3,-6.07,39,0.0,0.0,1.0,1.0,0,0,0.0,0.0,0.33,3,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,4.0,1.0,0,0.0,0.0,1.0,0.8,1.0,4
8128,9.0,0,0.0,0,0.0,2,-5.93,35,0.0,0.0,1.0,0.0,0,0,0.0,0.0,0.5,2,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,0.0,2.0,1.0,0,0.0,0.0,0.0,1.0,1.0,4
8129,7.0,0,0.0,0,0.0,2,-6.06,170,0.0,0.0,0.0,3.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0.0,12.0,0.95,2,0.05,0.0,0.0,0.85,0.59,3
8130,10.0,0,0.0,0,0.0,2,-4.75,31,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,1,0.0,2.0,1.0,0,0.0,0.0,0.0,1.0,0.6,4
